time,month,day,hour,storm_id,area,bounds,clon,clat,PS_u,PS_v,tmin,rain_vol,rain_max,tmean,tminlat,tminlon,-32_area,-32_tmean,-32_rain_max,minlat,maxlat,minlon,maxlon,rain_p99,rain_mean,tcw,psfc,q850,q925,ushear650_850,ushear650_925
2006-07-26 17:00:00,7,26,17,114,8439.75,"883,1265,130,146",352.83175,16.20675,-5.28,-3.405,206.90534764143578,35004.25010023789,10.313066214651181,216.00114008089452,13.64175,355.11325,12737.0,211.46,61.65009029232223,12.57525,13.68225,355.11325,355.99075,5.29820580864618,0.4601510080295125,51.71236517139193,980.1102362768991,0.010708489094157609,0.015267343431407092,-13.220264668367347,-18.697265625
2006-07-26 17:00:00,7,26,17,114,5573.25,"883,1265,130,146",352.83175,16.20675,-5.28,-3.405,198.06351613085053,35004.25010023789,58.9671092303264,206.48462801164857,13.35825,355.95025,12737.0,211.46,61.65009029232223,13.03425,13.68225,355.69375,356.63875,47.12280111025,4.957548027368714,52.2806172527286,974.7318175915309,0.012149760841715092,0.01583556197963807,-14.942522321428571,-18.302535076530614
2006-07-26 17:00:00,7,26,17,105,8748.0,"1252,929,160,94",357.94825000000003,11.90025,-10.38,-6.705,205.16895891397078,1337.7680772434117,2.357224175613517,208.2370375420826,17.32725,351.98125,8744.0,233.59,5.836829004982233,16.90875,17.52975,351.27925,352.54825,1.660873299554271,0.08538096768337236,42.015360859103744,983.9496882304365,0.010649662749955848,0.013235389178960907,-18.386160714285715,-21.288026147959183
2006-07-26 17:00:00,7,26,17,114,5539.5,"883,1265,130,146",352.83175,16.20675,-5.28,-3.405,201.02116410471262,35004.25010023789,3.5024046160803146,207.22308363268144,12.96675,355.14025000000004,12737.0,211.46,61.65009029232223,12.56175,13.53375,355.11325,355.69375,3.3017486076384737,0.3510032344234176,52.08795034810484,977.5856087242827,0.011416438529838105,0.015599933471910807,-14.085658482142858,-19.690648915816325
2006-07-26 17:00:00,7,26,17,80,7065.0,"0,746,653,316",343.48975,8.02575,-1.02,-1.35,209.7386719120885,191978.5010817094,16.083584962222336,217.19242091812842,8.56575,346.90525,89005.0,227.26,112.22104124715366,7.97175,8.78175,345.89275000000004,347.06725,15.641740753340745,2.8455573323956758,58.71309493397274,1010.1439910806928,0.01275944890340372,0.014781458265319163,-1.0792410714285714,-1.9434789540816326
2006-07-26 17:00:00,7,26,17,93,6786.0,"654,756,101,142",349.48375,9.49725,-11.325,-4.86,211.92168199752174,0.8845388242668235,0.00040732046699252145,217.75950806728417,9.76725,349.92925,7088.0,225.29,0.0044887042603106,8.86275,10.19925,349.34875,350.21275,0.00036546953491343976,3.178700088915744e-05,46.1529802385891,958.1241070214096,0.01297264928188251,0.014511557276911882,-7.377072704081633,-9.032007334183673
2006-07-26 17:00:00,7,26,17,93,6504.75,"654,756,101,142",349.48375,9.49725,-11.325,-4.86,212.45965198375671,0.8845388242668235,0.0007097881002565517,218.40275769826485,9.64575,349.55125,7088.0,225.29,0.0044887042603106,8.83575,10.09125,349.22725,350.03725000000003,0.00022415226871531202,1.2206637109766506e-05,46.820819096005195,955.7365914720417,0.013039080045965254,0.014760792502487192,-7.1206154336734695,-7.941964285714286
2006-07-26 17:00:00,7,26,17,80,7485.75,"0,746,653,316",343.48975,8.02575,-1.02,-1.35,215.20806047280345,191978.5010817094,53.19620203758528,219.73284309517788,7.10775,346.60825,89005.0,227.26,112.22104124715366,6.56775,7.52625,345.81175,346.77025000000003,36.565839207528775,4.195687614244232,58.9123114423769,1012.7099276328574,0.012574020088935385,0.014593855724955092,-2.5272241709183674,-1.4829001913265305
2006-07-26 17:00:00,7,26,17,80,7704.0,"0,746,653,316",343.48975,8.02575,-1.02,-1.35,209.28254079496116,191978.5010817094,24.38920784308928,217.02780482442165,7.13475,346.68925,89005.0,227.26,112.22104124715366,6.7162500000000005,7.53975,345.81175,347.01325,21.561366963022703,3.8117077071290444,59.09634159683748,1012.7577654591385,0.01261802040496651,0.014576069079339504,-2.6835538903061225,-1.8828125
2006-07-26 18:00:00,7,26,18,80,6700.5,"7,754,562,301",343.30075,8.02575,-6.9750000000000005,-1.77,209.28254079496116,181372.5403603422,22.704105883729618,216.87014544018982,7.13475,346.68925,86210.0,226.98,109.8705220281395,6.7162500000000005,7.53975,346.12225,347.01325,21.81282059208073,3.7588091930080085,59.09634159683748,1012.7577654591385,0.01261802040496651,0.014576069079339504,-2.6835538903061225,-1.8828125
2006-07-26 18:00:00,7,26,18,114,6115.5,"839,1282,185,167",352.62925,16.20675,-6.765,1.02,201.02116410471262,55794.14229729267,7.166373899984373,207.16768368654454,12.96675,355.14025000000004,23390.0,210.26,60.91534593933327,12.56175,13.53375,355.05925,355.69375,4.931782139142722,0.426676702470379,52.08795034810484,977.5856087242827,0.011416438529838105,0.015599933471910807,-14.085658482142858,-19.690648915816325
2006-07-26 18:00:00,7,26,18,93,5566.5,"557,742,177,149",348.98425000000003,9.29475,-20.64,-9.3,212.45965198375671,262.8492669774419,0.00047334282436910143,218.14400554184343,9.64575,349.55125,8766.0,229.18,1.2798535511990197,8.76825,9.915750000000001,349.22725,349.91575,0.00025339159273451994,1.3289444396695173e-05,46.820819096005195,955.7365914720417,0.013039080045965254,0.014760792502487192,-7.1206154336734695,-7.941964285714286
