storm_id,start_time,area_00,bounds_00,clon_idx_00,clat_idx_00,PSu_00,PSv_00,tmin_00,tmean_00,area_01,bounds_01,clon_idx_01,clat_idx_01,PSu_01,PSv_01,tmin_01,tmean_01,area_02,bounds_02,clon_idx_02,clat_idx_02,PSu_02,PSv_02,tmin_02,tmean_02,area_03,bounds_03,clon_idx_03,clat_idx_03,PSu_03,PSv_03,tmin_03,tmean_03,area_04,bounds_04,clon_idx_04,clat_idx_04,PSu_04,PSv_04,tmin_04,tmean_04,area_05,bounds_05,clon_idx_05,clat_idx_05,PSu_05,PSv_05,tmin_05,tmean_05,area_06,bounds_06,clon_idx_06,clat_idx_06,PSu_06,PSv_06,tmin_06,tmean_06,area_07,bounds_07,clon_idx_07,clat_idx_07,PSu_07,PSv_07,tmin_07,tmean_07,area_08,bounds_08,clon_idx_08,clat_idx_08,PSu_08,PSv_08,tmin_08,tmean_08,area_09,bounds_09,clon_idx_09,clat_idx_09,PSu_09,PSv_09,tmin_09,tmean_09,area_10,bounds_10,clon_idx_10,clat_idx_10,PSu_10,PSv_10,tmin_10,tmean_10,area_11,bounds_11,clon_idx_11,clat_idx_11,PSu_11,PSv_11,tmin_11,tmean_11,area_12,bounds_12,clon_idx_12,clat_idx_12,PSu_12,PSv_12,tmin_12,tmean_12,area_13,bounds_13,clon_idx_13,clat_idx_13,PSu_13,PSv_13,tmin_13,tmean_13,area_14,bounds_14,clon_idx_14,clat_idx_14,PSu_14,PSv_14,tmin_14,tmean_14,area_15,bounds_15,clon_idx_15,clat_idx_15,PSu_15,PSv_15,tmin_15,tmean_15,area_16,bounds_16,clon_idx_16,clat_idx_16,PSu_16,PSv_16,tmin_16,tmean_16,area_17,bounds_17,clon_idx_17,clat_idx_17,PSu_17,PSv_17,tmin_17,tmean_17,area_18,bounds_18,clon_idx_18,clat_idx_18,PSu_18,PSv_18,tmin_18,tmean_18,area_19,bounds_19,clon_idx_19,clat_idx_19,PSu_19,PSv_19,tmin_19,tmean_19,area_20,bounds_20,clon_idx_20,clat_idx_20,PSu_20,PSv_20,tmin_20,tmean_20,area_21,bounds_21,clon_idx_21,clat_idx_21,PSu_21,PSv_21,tmin_21,tmean_21,area_22,bounds_22,clon_idx_22,clat_idx_22,PSu_22,PSv_22,tmin_22,tmean_22,area_23,bounds_23,clon_idx_23,clat_idx_23,PSu_23,PSv_23,tmin_23,tmean_23,area_24,bounds_24,clon_idx_24,clat_idx_24,PSu_24,PSv_24,tmin_24,tmean_24,area_25,bounds_25,clon_idx_25,clat_idx_25,PSu_25,PSv_25,tmin_25,tmean_25,area_26,bounds_26,clon_idx_26,clat_idx_26,PSu_26,PSv_26,tmin_26,tmean_26,area_27,bounds_27,clon_idx_27,clat_idx_27,PSu_27,PSv_27,tmin_27,tmean_27,area_28,bounds_28,clon_idx_28,clat_idx_28,PSu_28,PSv_28,tmin_28,tmean_28,area_29,bounds_29,clon_idx_29,clat_idx_29,PSu_29,PSv_29,tmin_29,tmean_29,area_30,bounds_30,clon_idx_30,clat_idx_30,PSu_30,PSv_30,tmin_30,tmean_30,area_31,bounds_31,clon_idx_31,clat_idx_31,PSu_31,PSv_31,tmin_31,tmean_31,area_32,bounds_32,clon_idx_32,clat_idx_32,PSu_32,PSv_32,tmin_32,tmean_32,area_33,bounds_33,clon_idx_33,clat_idx_33,PSu_33,PSv_33,tmin_33,tmean_33,tmin_min,mcs_thld
352,20060728_0700,1196,"2321,882,67,36",2358.53,866.89,-20.94,9.165000000000001,224.11,234.16,3509.0,"2291,888,182,92",2383.2,844.97,-2.625,2.7600000000000002,224.64,232.85,2260.0,"2281,898,112,67",2339.45,870.61,-24.54,8.34,219.32,230.46,2374.0,"2262,909,112,73",2319.16,876.88,-20.009999999999998,9.42,222.6,231.66,1907.0,"2259,918,96,76",2308.8,875.04,-22.185,0.705,223.21,233.56,472.0,"2285,868,36,19",2301.82,858.12,-25.5,-0.255,228.44,235.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,219.32,3
355,20060728_0800,2037,"2103,301,97,36",2158.38,282.28,1.6800000000000002,0.09,213.49,227.21,3577.0,"2089,308,105,47",2147.58,283.29,-8.565,1.5,214.66,226.87,6352.0,"1994,327,187,74",2108.78,290.65,-4.89,-3.2700000000000005,217.06,229.56,7763.0,"1985,331,180,99",2089.26,285.15,-9.06,1.1099999999999999,221.03,230.73,8541.0,"1982,340,170,111",2071.34,287.82,-12.96,0.795,219.61,232.18,5275.0,"1960,354,124,77",2025.82,317.31,-11.399999999999999,0.36,217.62,230.83,5740.0,"1934,374,126,89",2002.6,322.94,-19.77,1.98,219.98,232.46,12338.0,"1938,419,238,127",2054.64,349.35,-23.16,-1.785,212.6,231.77,8337.0,"2011,395,192,96",2103.0,351.6,-5.175000000000001,-3.0749999999999997,214.14,231.22,10374.0,"2022,395,220,99",2120.03,353.48,-1.065,-2.9699999999999998,210.77,230.56,9062.0,"2031,390,212,80",2140.94,354.13,6.465,-4.65,212.72,230.49,6884.0,"2093,385,136,78",2163.87,348.28,-3.0300000000000002,-4.11,213.62,229.38,5974.0,"2107,383,109,84",2160.64,345.78,-1.065,1.2449999999999999,221.78,232.87,2848.0,"2104,378,90,57",2148.87,351.11,-7.14,2.55,230.61,235.96,657.0,"2122,366,32,28",2138.67,350.76,-30.299999999999997,0.96,236.15,239.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,210.77,13
361,20060728_0800,13378,"2832,605,180,125",2934.31,543.35,-1.605,-9.899999999999999,213.06,228.16,10748.0,"2847,578,150,124",2920.65,521.87,-8.01,-7.574999999999999,217.84,229.92,9617.0,"2823,568,159,126",2905.18,512.85,-5.91,-1.8599999999999999,218.82,232.85,3378.0,"2864,567,103,77",2921.03,529.48,-4.050000000000001,-1.0050000000000001,220.87,232.87,2625.0,"2862,565,88,65",2902.97,528.32,-24.585,-3.4499999999999997,220.46,232.97,1815.0,"2848,534,80,38",2891.82,514.23,-14.085,-5.295,221.89,233.29,570.0,"2832,529,63,23",2865.02,519.04,-31.665,-9.555,229.36,236.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,213.06,5
356,20060728_0800,1968,"2118,580,56,50",2146.8,556.01,13.11,11.459999999999999,210.05,225.71,3848.0,"2088,613,130,61",2153.72,581.48,-13.74,19.5,213.98,227.56,4070.0,"2045,634,171,73",2129.54,593.83,-14.924999999999999,16.86,221.56,231.89,2210.0,"2035,624,69,55",2073.32,595.56,-29.099999999999998,1.5750000000000002,223.03,232.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,210.05,2
376,20060728_1000,4905,"3143,510,156,58",3241.07,486.16,0.43499999999999994,-0.195,221.38,231.59,8756.0,"3087,504,212,63",3209.25,476.38,-6.705,-2.8499999999999996,220.22,230.79,7587.0,"3049,499,250,70",3208.07,467.51,-4.515,-9.18,221.36,231.44,4471.0,"3111,485,188,50",3208.19,457.36,-0.36,-0.5549999999999999,217.73,232.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,217.73,4
383,20060728_1200,1312,"2895,376,64,36",2928.22,355.01,-16.98,-7.2749999999999995,206.44,223.07,4733.0,"2842,389,126,60",2899.33,357.16,5.16,-0.645,206.36,219.74,7064.0,"2801,402,149,88",2868.97,356.67,-12.855,0.375,209.89,222.5,6544.0,"2777,405,132,91",2833.8,354.58,-31.905,0.27,215.67,226.54,3307.0,"2751,390,85,71",2790.73,357.33,-33.81,1.2449999999999999,222.51,232.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,206.36,4
384,20060728_1200,949,"2147,404,47,26",2173.09,391.25,-4.800000000000001,3.21,217.16,227.77,2077.0,"2116,404,75,41",2158.35,384.52,-2.355,-0.165,219.79,228.91,3829.0,"2087,427,116,77",2143.99,384.58,-21.72,-0.43499999999999994,221.41,231.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,217.16,1
385,20060728_1200,457,"3095,512,90,8",3145.1,508.57,-22.86,3.18,224.47,233.7,3601.0,"3114,537,152,39",3185.55,515.42,-0.915,4.2299999999999995,205.1,222.24,8726.0,"3069,553,184,66",3160.84,520.68,-0.72,10.56,204.75,217.96,18649.0,"3020,578,245,133",3136.15,517.33,-1.155,6.824999999999999,202.96,220.93,53454.0,"2982,753,292,315",3107.69,597.06,-6.66,0.27,192.26,219.14,57621.0,"2922,756,335,273",3079.01,611.88,-5.22,-0.78,196.55,218.82,50577.0,"2872,731,352,242",3042.63,593.82,-3.0149999999999997,2.835,200.83,217.23,48933.0,"2848,712,370,224",3016.34,585.31,-1.935,-1.095,203.98,217.42,60174.0,"2832,696,467,233",3038.54,585.17,-2.175,-0.28500000000000003,206.88,220.94,65512.0,"2790,708,509,260",3023.73,584.02,-1.395,-0.765,201.97,223.47,87648.0,"2772,778,527,336",3050.77,608.95,-4.199999999999999,-1.395,199.26,223.3,50355.0,"2730,714,341,267",2919.29,579.67,-2.355,-1.44,199.98,225.29,40143.0,"2697,699,355,225",2909.1,574.61,1.02,0.15000000000000002,202.3,222.57,39694.0,"2708,703,340,232",2903.62,575.5,-1.785,-1.62,199.39,221.96,42056.0,"2700,718,342,259",2889.98,574.43,-2.64,0.405,199.75,223.25,46888.0,"2760,748,278,292",2878.91,587.9,3.3899999999999997,1.26,201.04,224.35,82776.0,"2739,770,560,312",2993.58,597.02,-2.685,-4.005,201.93,227.43,48633.0,"2711,776,353,290",2859.41,613.24,-3.615,-1.0499999999999998,206.89,225.21,39942.0,"2688,700,367,213",2836.91,596.27,-0.9750000000000001,-0.75,203.78,226.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,192.26,18
401,20060728_1300,525,"1998,645,32,20",2014.14,635.08,-47.595,17.685,228.46,235.0,1591.0,"1971,701,51,57",1998.74,674.65,0.66,49.185,208.38,223.81,3598.0,"1935,721,75,79",1979.12,686.1,-6.3149999999999995,2.79,205.14,221.3,4682.0,"1909,737,84,91",1956.96,696.38,-24.39,0.10500000000000001,209.48,225.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,205.14,2
395,20060728_1300,3479,"3139,693,105,59",3192.27,663.98,-0.0,0.195,202.87,223.72,11401.0,"3080,717,202,94",3178.31,665.82,-3.795,0.9750000000000001,201.91,217.67,17170.0,"3032,740,228,128",3140.47,669.7,1.98,0.6900000000000001,202.69,216.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,201.91,3
397,20060728_1300,1472,"188,911,52,47",213.43,889.68,-8.685,-1.41,210.99,223.41,2488.0,"171,922,53,67",198.19,887.67,-20.46,0.07500000000000001,211.46,225.58,2187.0,"159,918,51,68",183.17,887.52,-25.83,-3.555,219.08,228.81,1214.0,"151,905,39,53",168.79,878.44,-16.950000000000003,-5.5649999999999995,223.21,232.12,612.0,"136,880,31,29",151.53,864.24,-19.695,-8.73,228.2,234.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,210.99,1
398,20060728_1300,680,"1228,1089,39,26",1246.93,1075.27,-15.915,0.645,202.68,220.34,1166.0,"1202,1092,48,42",1225.68,1071.49,-37.755,-0.015,206.33,222.24,2306.0,"1175,1096,80,59",1211.87,1065.08,-16.485,-1.7249999999999999,203.46,224.33,2741.0,"1146,1093,87,60",1192.5,1064.78,-24.674999999999997,-3.285,208.84,231.57,1195.0,"1148,1068,60,39",1178.54,1050.44,-14.309999999999999,-25.845,219.09,231.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,202.68,2
403,20060728_1300,9990,"8,1212,198,107",99.0,1154.49,-26.265,1.6800000000000002,215.91,233.04,7477.0,"7,1218,186,109",95.97,1155.92,-18.27,1.755,218.98,234.15,3239.0,"29,1177,145,68",98.52,1143.9,-21.195,3.4499999999999997,224.98,234.78,2794.0,"18,1178,135,58",79.73,1148.2,-22.56,4.35,224.47,234.93,1713.0,"8,1184,80,48",41.06,1162.75,-22.995,5.49,224.69,233.86,1394.0,"8,1200,53,53",28.96,1176.32,-12.375,10.605,224.61,233.9,936.0,"8,1204,38,34",25.75,1186.85,-14.655,1.35,225.16,232.33,559.0,"8,1205,26,28",18.96,1190.69,-11.084999999999999,6.404999999999999,230.12,234.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,215.91,4
404,20060728_1400,535,"2893,20,55,13",2922.02,12.31,-0.0,-0.0,207.24,222.53,1942.0,"2824,30,117,23",2887.27,15.6,-0.54,1.7999999999999998,204.96,218.08,2675.0,"2805,39,132,39",2879.07,17.94,-4.86,-0.0,207.39,220.49,2907.0,"2779,43,140,43",2845.88,17.79,0.12,-0.015,205.85,220.4,3317.0,"2760,61,112,61",2820.25,20.59,-0.615,-0.195,210.34,224.61,1295.0,"2745,19,99,19",2795.12,6.82,-0.015,0.03,219.78,227.91,735.0,"2752,8,89,8",2797.76,4.07,-0.15000000000000002,-7.995,221.52,229.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,204.96,3
406,20060728_1400,725,"3224,401,75,31",3273.89,383.14,0.0,40.724999999999994,229.6,235.0,2216.0,"3155,405,144,50",3246.67,374.29,0.045,0.12,222.8,230.97,4893.0,"3122,423,177,83",3242.32,367.27,-1.7249999999999999,-7.800000000000001,220.0,231.21,4507.0,"3079,391,220,63",3207.86,348.21,-3.3899999999999997,-0.15000000000000002,221.89,233.03,3079.0,"3065,367,176,51",3162.07,332.54,-25.200000000000003,-16.65,224.53,234.8,1095.0,"3033,314,84,19",3078.09,304.65,-18.96,-1.5750000000000002,228.16,236.02,670.0,"3025,293,44,22",3047.28,281.84,-23.28,-37.38,228.81,235.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,220.0,3
408,20060728_1400,2640,"3039,492,136,58",3125.94,469.35,-0.24,20.625,211.44,229.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,211.44,1
411,20060728_1400,1393,"1897,628,44,49",1921.13,604.29,-14.205000000000002,20.685,206.31,223.14,3623.0,"1864,650,67,83",1899.84,612.02,-12.419999999999998,4.3950000000000005,211.49,223.94,8255.0,"1797,670,116,123",1865.73,601.14,-27.195,-2.325,204.22,222.41,11299.0,"1764,666,137,133",1842.84,595.25,-14.835,-0.5249999999999999,199.66,222.03,12707.0,"1757,673,130,156",1832.2,588.36,-1.77,-2.6550000000000002,196.11,220.81,16749.0,"1753,652,187,156",1832.84,569.86,-2.79,-4.050000000000001,200.45,221.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,196.11,5
414,20060728_1400,1625,"1556,759,32,74",1571.49,725.74,-9.705,3.69,208.54,224.15,3838.0,"1532,781,55,117",1558.92,724.04,-11.985,-2.13,202.81,221.85,11947.0,"1514,804,190,148",1590.9,722.9,-18.69,-2.19,200.39,224.03,18804.0,"1497,824,205,206",1590.36,719.67,11.91,-1.02,200.39,223.65,22735.0,"1495,837,220,232",1596.99,716.15,-4.74,-0.8250000000000001,196.78,223.46,19709.0,"1522,852,190,216",1616.1,746.12,-3.3600000000000003,0.375,196.31,220.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,196.31,5
415,20060728_1400,788,"2671,763,36,30",2687.27,748.04,2.745,5.22,201.55,223.59,3998.0,"2627,783,103,58",2675.09,754.23,-9.584999999999999,2.835,201.51,217.99,7485.0,"2582,806,135,88",2649.5,762.27,-3.7649999999999997,3.3600000000000003,205.91,217.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,201.51,2
416,20060728_1400,1500,"2468,789,47,45",2488.7,768.07,4.050000000000001,4.62,205.7,221.04,3941.0,"2439,801,81,70",2472.62,768.25,-11.100000000000001,2.94,208.74,223.4,7007.0,"2414,819,113,98",2463.18,773.51,-0.645,5.49,208.99,224.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,205.7,2
422,20060728_1400,822,"242,961,36,31",260.62,945.15,-10.56,-1.41,218.5,225.86,2106.0,"227,958,67,49",258.5,932.91,-24.945,-2.82,206.65,227.27,2790.0,"197,943,93,44",249.79,920.52,-2.955,-7.800000000000001,206.7,225.88,2734.0,"204,941,70,52",239.02,913.01,-9.584999999999999,-11.790000000000001,214.72,228.16,2244.0,"186,933,65,56",218.07,903.68,-13.845,-1.56,223.65,232.41,676.0,"177,898,46,29",205.6,882.92,-19.71,-4.5600000000000005,230.21,236.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,206.65,3
425,20060728_1400,7247,"7,1119,91,116",47.01,1060.18,-4.6049999999999995,8.129999999999999,214.81,229.92,4420.0,"8,1122,64,110",37.69,1068.93,-21.015,3.465,219.78,230.34,2586.0,"8,1125,39,85",25.55,1079.52,-13.53,1.6949999999999998,220.27,229.8,1223.0,"8,1131,24,79",16.05,1086.23,-17.43,3.06,223.44,232.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,214.81,3
424,20060728_1400,521,"660,1330,33,26",677.87,1317.66,0.10500000000000001,0.0,231.86,236.44,579.0,"648,1335,32,37",665.34,1319.34,-19.98,1.77,232.98,237.2,617.0,"633,1345,35,29",651.75,1330.33,-15.27,13.5,232.07,237.51,752.0,"621,1356,41,32",639.32,1339.64,-6.2250000000000005,9.78,216.14,233.92,1255.0,"600,1372,41,58",622.24,1341.93,-16.365000000000002,2.46,216.91,229.44,4690.0,"565,1374,72,121",605.37,1312.63,-4.65,-3.3899999999999997,212.49,227.6,6637.0,"524,1358,104,118",582.27,1296.57,-9.57,-8.82,209.81,225.97,12046.0,"480,1354,144,118",554.44,1295.68,-15.075000000000001,-2.325,212.44,226.43,14452.0,"461,1362,163,138",537.41,1293.94,-6.36,-0.30000000000000004,208.27,223.88,17059.0,"442,1370,156,149",524.95,1298.31,-4.0649999999999995,0.585,205.66,221.8,20237.0,"428,1381,170,155",512.91,1304.13,-0.10500000000000001,0.0,204.48,221.78,23068.0,"406,1392,187,179",496.03,1305.41,-4.215,0.03,208.69,222.12,26673.0,"392,1402,199,200",487.17,1304.34,-1.7399999999999998,0.255,212.2,226.02,25071.0,"389,1401,197,198",478.77,1308.05,-1.095,-0.03,216.55,230.34,18104.0,"375,1398,188,167",476.54,1320.84,-0.15000000000000002,0.0,218.23,231.93,12782.0,"385,1399,173,156",465.86,1326.79,-1.5150000000000001,-0.24,220.24,233.2,7666.0,"385,1381,126,110",455.45,1325.28,0.28500000000000003,-0.21000000000000002,224.78,234.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,204.48,12
